data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7062209,706,SOM30907,30907,20200409,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2017-),Military Forces of Somalia (2017-) Jubaland Security Force,8,Al Shabaab,,2,28,Eastern Africa,Somalia,Lower Juba,Jamaame,,Kobon,0.0356,42.7091,2,AFRICOM,Regional,"On 09 April 2020, U.S. Africa Command in coordination with Somali military forces conducted airstrikes targeting Al Shabaab fighters near Kobon town (Jamaame,Lower Juba). The airstrikes killed 9 Al Shabaab militants.",9,1586900813,SOM
7060680,706,SOM30906,30906,20200409,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,AMISOM: African Union Mission in Somalia (2007-),Civilians (Somalia),8,28,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Hareer Cradle,2.4314,45.4635,1,VOA,International,"On 09 April 2020, an Al Shabaab IED targeting an AMISOM convoy exploded at Hareer Cradle Village in Balcad district (Balcad, Middle Shabelle). 2 civilians were injured in the explosion.",0,1586813941,SOM
7060573,706,SOM30898,30898,20200408,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Somalia (2017-),,1,12,Eastern Africa,Somalia,Lower Shabelle,Marka,,Janaale,1.8,44.7,2,Radio Dalsan,National,"On 08 April 2020, an explosive targeting government forces detonated between Buufow and Janaale town (Marka, Middle Shabelle). Al Shabaab claim to have killed 5 soldiers in the attack.",5,1586813941,SOM
7060627,706,SOM30894,30894,20200408,2020,1,Violence against civilians,Attack,Military Forces of Somalia (2017-),,1,Civilians (Somalia),Labour Group (Somalia),7,17,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Belet Weyne,4.736,45.2043,2,Undisclosed Source,Local partner-Other,"On 08 April 2020, soldiers fired warning shots to disperse rickshaw drivers that blocked the road at Buundaweyne bridge, south of Belet Weyne (Belet Weyne, Hiraan). A paserby got injured from fired bullets.",0,1586813941,SOM
7060632,706,SOM30899,30899,20200408,2020,1,Battles,Armed clash,Al Shabaab,,2,AMISOM: African Union Mission in Somalia (2007-),,8,28,Eastern Africa,Somalia,Middle Shabelle,Jowhar,,Mahadaay,2.9704,45.5347,1,Undisclosed Source,Local partner-Other,"On 08 April 2020, Al Shabaab militants fired a B-10 Rocket and launched an attack with heavy weapons on AMISOM troops at Mahaday (Jowhar,Middle Shabelle). AMISOM soldiers repulsed the attack and Al Shabaab casualties were reported.",0,1586813941,SOM
7060638,706,SOM30896,30896,20200408,2020,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-) Puntland Security Force,,1,12,Eastern Africa,Somalia,Bari,Bossaso,,Galgala,10.9901,49.0568,2,Undisclosed Source,Local partner-Other,"On 08 April 2020, Al Shabaab attacked security forces (assumed military) on patrol in the Galgala mountains (Bossaso, Bari). No further details reported.",0,1586813941,SOM
7060644,706,SOM30893,30893,20200408,2020,1,Battles,Armed clash,Military Forces of Somalia (2017-),,1,Military Forces of Somalia (2017-),,1,11,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Belet Weyne,4.736,45.2043,1,Undisclosed Source,Local partner-Other,"On 08 April 2020, soldiers loyal to the former Hiraan Governor fired several shots at the new Governor's guards (assumed police) when they arrived at the Hiraan Regional HQ in Balet Wyne (Balet Weyne, Hiraan). No casualties reported.",0,1586813941,SOM
7060679,706,SOM30895,30895,20200408,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Somalia),,3,Military Forces of Somalia (2017-) Puntland Police Force,,1,13,Eastern Africa,Somalia,Bari,Bossaso,,Bosaso,11.2842,49.1816,1,VOA,International,"On 08 April 2020, an RCIED attack against a police patrol (assumed to Puntland police) vehicle in the Fadhisame area of Bossaso city (Bossaso, Bari). 10 people were injured. No organization claimed responsibility for the attack.",0,1586813941,SOM
7060682,706,SOM30897,30897,20200408,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,AMISOM: African Union Mission in Somalia (2007-) (Burundi),,8,28,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Gololey,2.4492,45.3542,2,VOA,International,"On 08 April 2020, a roadside IED targeting an AMISOM Burundi military convoy was detonated near Gololey village (Balcad, Middle Shabelle). Al Shabaab claimed the responsibility of the attack.",0,1586813941,SOM
7060364,706,SOM30892,30892,20200407,2020,1,Violence against civilians,Attack,Unidentified Clan Militia (Somalia),,4,Civilians (Somalia),Unidentified Clan Group (Somalia); Health Workers (Somalia),7,47,Eastern Africa,Somalia,Banadir,Yaqshid,,Mogadishu-Yaqshid,2.0678,45.35,1,Goobjoob,National,"On 07 April 2020, unidentified gunmen traveling on a motorcycle shot and killed a well-known medical doctor at the Suuq bacaad market in Mogadishu-Yaqshid (Yaqshid, Banadir). The shooting is believed to be a case clan revenge between two sub clans.",1,1586813940,SOM
7060645,706,SOM30890,30890,20200407,2020,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Somalia),,7,27,Eastern Africa,Somalia,Middle Shabelle,Jowhar,,Jowhar,2.7809,45.4968,2,Undisclosed Source,Local partner-Other,"On 07 April 2020, Al Shabaab militants shot and killed an old man when he rejected the acquisition of his land and property in Jowhar district (Jowhar, Middle Shabelle).",1,1586813941,SOM
7060646,706,SOM30891,30891,20200407,2020,1,Battles,Armed clash,Military Forces of Somalia (2017-),,1,Military Forces of Somalia (2017-),,1,11,Eastern Africa,Somalia,Banadir,Dharkenley,,Mogadishu-Dharkenley,2.0095,45.25,1,Undisclosed Source,Local partner-Other,"On 07 April 2020, rival groups of government forces (assumed military) engaged in an exchange of gunfire near Waaxda Kowaad village in Mogadishu-Dharkenley (Dharkenley, Banadir). The clashes came after police conducted operation in the area and received information about people in uniform robbing civilians' smart phones.",0,1586813941,SOM
