data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5970308,524,NEP4549,4549,20181019,2018,1,Riots,Mob violence,Rioters (Nepal),Muslim Group (Nepal),5,Civilians (Nepal),Hindu Group (Nepal),7,57,South Asia,Nepal,West,Lumbini,Kapilbastu,Krishnanagar,27.5025,82.7899,1,Kathmandu Post; My Republica (Nepal); INSEC,Other-National,"On 19 Oct, in Krishnanagar (Kapilbastu, Lumbini), rioters (assumed Muslim) threw stones from terraces of the houses near a mosque at a Hindu Durga idols procession in the town in celebration of Dashain (Hindu religious festival). The source did not mention the reason for the incident. One person was seriously injured.",0,1568140449,NPL
4598076,524,NEP4544,4544,20181013,2018,1,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,Himalayan Times,National,"On 13 Oct, in Kathmandu city (Kathmandu, Bagmati), dozens of activists gathered at the Prime Minister's house to demand justice for the rape and murder of Nirmala Panta.",0,1552576442,NPL
7160964,524,NEP7731,7731,20181013,2018,1,Strategic developments,Arrests,Police Forces of Nepal (2015-),,1,Civilians (Nepal),Free Madhesh Alliance; Madheshi Ethnic Group (Nepal),7,17,South Asia,Nepal,West,Lumbini,Parasi,Ramgram,27.5333,83.6667,1,Annapurna Post,National,"On 13 October 2018, police arrested second rank officer along with other 24 members of Free Madhesh Alliance, CK Raut Group, from Buddhachowk in Ramgram town (alias Parasi) (Parasi) for disturbing national unity and peace.",0,1594762389,NPL
7160987,524,NEP7730,7730,20181013,2018,2,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,Central,Janakpur,Mahottari,Aurahi,26.8878,85.8185,1,Annapurna Post,National,"Around 13 October 2018 (as reported), locals staged protest in Aurahi town (Mahottari) demanding transparent & participatory local governance, easing taxation and others. [size=no report]",0,1594762389,NPL
7161131,524,NEP7728,7728,20181009,2018,1,Riots,Mob violence,Rioters (Nepal),,5,Civilians (Nepal),Government of Nepal (2015-); Dalit Caste Group (Nepal),7,57,South Asia,Nepal,East,Sagarmatha,Siraha,Karjanha,26.8528,86.1982,1,Annapurna Post,National,"On 9 October 2018, unidentified mob pelted stones at the vehicle of the Mayor of Karjanha Municipality, who belongs to the Dalit community at Bagaha Chowk in Karjanha town (Siraha) immediately after a meeting to decide the HQ of the municipality. The mayor claimed that the reason for attack was prejudice of people over the success of Dalit people. Vehicle was vandalised by attackers and no reports of injured persons. [size=no report]",0,1594762389,NPL
7161132,524,NEP7729,7729,20181009,2018,1,Protests,Peaceful protest,Protesters (Nepal),,6,,,0,60,South Asia,Nepal,Far-Western,Mahakali,Kanchanpur,Mahendranagar,28.9639,80.1771,1,Annapurna Post,National,"On 9 October 2018, Civil Struggle Committee along with parents of a 13 year old girl, staged a protest in Mahendranagar city (Kanchanpur) demanding information on criminals involved in rape and murder of the teenage girl, and also demanded punishment for those who erased evidences related to the case. [size=no report]",0,1594762389,NPL
5497370,524,NEP4540,4540,20181008,2018,1,Protests,Peaceful protest,Protesters (Nepal),Health Workers (Nepal),6,,,0,60,South Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,Himalayan Times; Kathmandu Post,National,"On 8 Oct, in Kathmandu city (Kathmandu, Bagmati), the Youth Nurse Federation and others gathered in Maitighar Mandala and New Baneshwor and staged a protest to demand justice for the rape and murder of Nirmala Panta.",0,1561474187,NPL
7048267,524,NEP4538,4538,20181007,2018,1,Strategic developments,Arrests,Police Forces of Nepal (2015-),,1,Civilians (Nepal),AIM: Alliance for Independent Madhesh; Free Madhesh Alliance; Madhesi Ethnic Group (Nepal),7,17,South Asia,Nepal,Central,Narayani,Rautahat,Gaur,26.7645,85.2784,1,My Republica (Nepal),National,"Arrests: On 7 Oct, in Gaur (Rautahat, Narayani), the chairman of the Free Madhes Alliance and Coordinator of Alliance for Independent Madhesh (CK Raut) was arrested by police for his anti-national remarks. 18 others were also arrested.",0,1586300987,NPL
7048270,524,NEP4539,4539,20181007,2018,1,Riots,Violent demonstration,Rioters (Nepal),Free Madhesh Alliance; Madhesi Ethnic Group (Nepal),5,Police Forces of Nepal (2015-),,1,15,South Asia,Nepal,Central,Narayani,Rautahat,Gaur,26.7645,85.2784,1,Impact News Service; My Republica (Nepal),National-International,"On 7 Oct, in Gaur (Rautahat, Narayani), following the arrest of their leader, the Free Madhes Alliance demonstrated at the District Police Office and pelted stones at police as the latter allegedly charged batons to disperse the rioting group. Police also arrested at least 8 activists.",0,1586300987,NPL
7161004,524,NEP7726,7726,20181007,2018,1,Protests,Peaceful protest,Protesters (Nepal),Teachers (Nepal),6,,,0,60,South Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,Annapurna Post,National,"On 7 October 2018, teachers staged a protest at Maitighar in Kathmandu city (Kathmandu) demanding conversion of their temporary employment status towards a permanent one. [size=no report]",0,1594762389,NPL
