data_id,event_date,inter1,inter2
6040004,20170604,1,2
6054596,20170604,8,7
6040005,20170604,1,7
5841354,20170604,1,7
6132173,20170604,1,7
5842126,20170604,2,1
6123471,20170604,1,7
6042066,20170604,8,7
6042067,20170604,1,7
6082773,20170604,2,3
6078422,20170604,2,7
6123224,20170604,1,2
6130392,20170604,1,7
7022811,20170604,8,2
7022812,20170604,2,2
7022815,20170604,8,2
6078431,20170604,1,0
7022816,20170604,8,2
6768352,20170604,8,2
7022818,20170604,8,2
7219683,20170604,1,2
6075108,20170604,2,2
5705962,20170604,2,7
6123243,20170604,1,7
5841901,20170604,1,7
5865455,20170604,1,2
6131184,20170604,1,0
6082033,20170604,1,0
5840627,20170604,3,7
7286004,20170604,2,0
6074614,20170604,2,0
7218937,20170604,1,2
5854714,20170604,2,2
5914108,20170604,1,0
5914109,20170604,2,2
5866496,20170603,2,3
5861890,20170603,1,0
5866498,20170603,1,2
5866499,20170603,3,7
6076422,20170603,1,0
5841419,20170603,4,7
5864972,20170603,1,0
5705998,20170603,2,1
5706000,20170603,2,1
5868061,20170603,1,2
6129694,20170603,1,0
6049311,20170603,2,2
5706016,20170603,1,0
6049313,20170603,3,0
6049314,20170603,1,2
6049317,20170603,2,2
6129702,20170603,1,0
6129704,20170603,1,0
6076463,20170603,2,1
6272562,20170603,3,8
6132276,20170603,1,7
7286325,20170603,1,7
6054455,20170603,8,2
5863739,20170603,1,2
5865284,20170603,1,0
5854793,20170603,1,2
5854794,20170603,2,2
6077514,20170603,1,2
6080077,20170603,2,2
6129999,20170603,1,7
5839952,20170603,1,0
6042451,20170603,3,2
6077545,20170603,1,7
5862508,20170603,1,0
5864046,20170603,8,0
5844849,20170603,1,2
6130289,20170603,3,2
6123380,20170603,1,2
5839733,20170603,1,0
6082424,20170603,2,7
6055551,20170603,8,7
5859199,20170603,1,2
5860991,20170603,2,7
5909890,20170603,2,2
5859202,20170603,8,0
6124930,20170603,2,7
5860996,20170603,1,2
6130309,20170603,1,0
7264901,20170603,2,2
7286664,20170603,1,2
6055560,20170603,8,7
7286665,20170603,1,0
6074509,20170603,2,2
5853073,20170603,6,0
6074515,20170603,8,7
5865883,20170603,2,2
5862812,20170603,2,2
5867421,20170603,1,0
6123691,20170603,1,7
6074543,20170603,1,0
6123696,20170603,1,7
6075573,20170603,8,7
6075830,20170603,3,0
6039994,20170603,8,7
6130362,20170603,1,0
6039997,20170603,2,1
6039998,20170603,8,0
6039999,20170603,1,0
6040000,20170603,8,0
6040001,20170603,2,1
7218374,20170603,1,2
6074567,20170603,2,1
5844688,20170603,1,2
6042065,20170603,2,0
5864659,20170603,8,0
6076123,20170603,2,2
5844956,20170603,1,2
5843934,20170603,1,2
7218912,20170603,2,1
6130657,20170603,1,7
6075107,20170603,2,1
6074596,20170603,1,2
7022822,20170603,8,2
6074854,20170603,1,2
7022823,20170603,2,2
7022824,20170603,2,2
7022825,20170603,8,2
7022826,20170603,8,2
7022830,20170603,8,2
7022831,20170603,2,2
5844975,20170603,1,2
6122997,20170603,2,7
6075382,20170603,2,1
5914104,20170603,1,0
5868026,20170603,8,7
6081534,20170603,2,2
5859337,20170602,1,2
5842701,20170602,2,2
5850126,20170602,1,2
7264528,20170602,1,0
6049310,20170602,1,7
6080287,20170602,2,1
6081826,20170602,2,1
6049315,20170602,2,2
5855011,20170602,1,2
6077752,20170602,2,1
5844289,20170602,2,1
5843012,20170602,1,7
5862982,20170602,1,0
6077769,20170602,1,2
5706058,20170602,2,2
6074702,20170602,2,7
6079573,20170602,1,2
5853273,20170602,2,0
5843555,20170602,3,0
6078831,20170602,3,1
6124658,20170602,1,2
6075252,20170602,2,2
6082164,20170602,1,2
6055030,20170602,8,7
6082166,20170602,3,2
6130299,20170602,1,0
6075005,20170602,1,2
6123903,20170602,1,2
6078847,20170602,8,7
6078849,20170602,2,7
6078852,20170602,1,0
6131079,20170602,1,0
6080649,20170602,2,1
6130062,20170602,1,0
7260568,20170602,8,2
6081189,20170602,1,2
6124454,20170602,1,2
6122930,20170602,1,2
6123700,20170602,3,2
6039991,20170602,1,0
6039992,20170602,1,0
6039993,20170602,8,2
6079936,20170602,2,2
7218884,20170602,1,2
6042063,20170602,8,7
6042064,20170602,8,7
6075093,20170602,8,0
6079192,20170602,1,2
6079195,20170602,1,2
6124254,20170602,1,2
6074847,20170602,1,2
6124256,20170602,1,2
7286753,20170602,8,0
6077412,20170602,1,0
7264487,20170602,1,0
6124008,20170602,1,7
5863915,20170602,3,2
6080749,20170602,1,2
6081518,20170602,1,2
7022835,20170602,8,2
7022836,20170602,8,2
7022839,20170602,8,2
6129911,20170602,1,0
7218942,20170602,2,2
6081022,20170602,2,2
5849343,20170602,1,2
6130433,20170601,1,0
7022852,20170601,8,2
7022855,20170601,8,2
7022857,20170601,8,2
5864715,20170601,2,7
5860109,20170601,8,0
6076175,20170601,2,2
6077973,20170601,1,2
6049305,20170601,8,7
5839899,20170601,1,0
6049307,20170601,1,7
6049308,20170601,2,7
6122279,20170601,3,2
6122024,20170601,2,7
6129707,20170601,1,0
6075695,20170601,2,7
6129720,20170601,1,7
5862205,20170601,1,7
5839687,20170601,2,1
5706066,20170601,8,0
5706075,20170601,1,0
5860450,20170601,3,2
5860453,20170601,1,0
6077031,20170601,8,2
5706088,20170601,2,1
5706093,20170601,2,2
5706094,20170601,1,2
5852528,20170601,1,0
5848959,20170601,2,0
6129797,20170601,1,7
6075527,20170601,1,2
5840008,20170601,2,1
6122377,20170601,3,2
7260566,20170601,8,7
5855131,20170601,3,2
7283873,20170601,8,2
5855138,20170601,1,0
5855142,20170601,3,2
6055590,20170601,8,2
6075815,20170601,2,2
6075818,20170601,2,2
6075820,20170601,2,1
5839545,20170601,2,1
5852601,20170601,3,0
5857725,20170601,2,2
5857726,20170601,2,7
6129606,20170601,1,0
7219147,20170601,2,1
5863116,20170601,1,7
5855183,20170601,1,2
5857765,20170601,1,2
6056681,20170601,8,7
6129900,20170601,1,0
6076654,20170601,2,2
6076911,20170601,2,2
7022843,20170601,2,2
7022844,20170601,2,2
7022845,20170601,2,2
5863166,20170601,1,3
5863167,20170601,1,2
5866751,20170601,2,7
5839620,20170531,8,7
6075914,20170531,1,2
7022861,20170531,8,2
7022862,20170531,2,2
7022863,20170531,2,2
7022864,20170531,2,2
6124305,20170531,1,7
5865745,20170531,2,0
7022867,20170531,2,2
6049300,20170531,2,7
6049301,20170531,1,7
7022872,20170531,8,2
7022873,20170531,8,2
7022877,20170531,8,2
7022879,20170531,8,2
7022880,20170531,8,2
5862434,20170531,1,2
7076391,20170531,2,2
5857064,20170531,8,0
5844522,20170531,2,0
5840176,20170531,1,0
6124850,20170531,2,7
5841715,20170531,1,0
6132296,20170531,3,7
5852749,20170531,1,0
6042450,20170531,1,7
5842261,20170531,2,0
6130793,20170531,3,0
5850224,20170531,1,2
5706099,20170531,2,0
5842036,20170531,2,0
5842550,20170531,1,0
6076278,20170531,2,2
5863288,20170531,2,2
5841279,20170531,1,0
6078858,20170531,2,2
6131084,20170531,1,0
7260561,20170531,8,2
6075794,20170531,8,2
5868692,20170531,2,2
5857942,20170531,8,0
5844888,20170531,1,0
5843097,20170531,1,7
5839779,20170531,2,1
5869226,20170531,2,2
5841836,20170531,2,1
5841585,20170531,2,1
5842353,20170531,1,7
6039989,20170531,1,2
6124981,20170531,2,7
7286711,20170531,3,2
6122679,20170531,1,2
5856192,20170531,1,2
6123972,20170531,8,7
5843401,20170531,1,0
5840855,20170531,2,0
5840856,20170531,2,2
5914103,20170531,2,2
6074871,20170531,1,2
6058237,20170531,8,7
5855490,20170530,8,2
5855491,20170530,1,2
6124036,20170530,2,7
5855493,20170530,8,0
5855494,20170530,3,7
5842697,20170530,1,0
6049294,20170530,1,0
5855504,20170530,1,7
5855505,20170530,1,0
5842706,20170530,2,1
7286550,20170530,2,0
6080535,20170530,2,1
7022881,20170530,2,7
7022882,20170530,8,0
5866274,20170530,1,2
7022883,20170530,8,2
5861667,20170530,1,0
7022884,20170530,2,2
6075172,20170530,2,2
7022885,20170530,2,2
7022886,20170530,8,2
7022889,20170530,8,2
6076714,20170530,1,2
6124075,20170530,2,7
7022893,20170530,8,2
6076207,20170530,2,2
7022896,20170530,8,2
7076400,20170530,2,2
5858097,20170530,3,0
5849907,20170530,8,7
6123833,20170530,2,7
5859898,20170530,3,7
6056766,20170530,8,7
6131007,20170530,1,7
5853762,20170530,8,2
5863494,20170530,3,0
7264586,20170530,2,7
7076429,20170530,2,2
6042446,20170530,1,0
6042447,20170530,8,7
6042448,20170530,8,7
6042449,20170530,1,0
5863506,20170530,3,7
6074707,20170530,3,7
5863510,20170530,1,2
5863511,20170530,2,2
6079064,20170530,1,2
6079066,20170530,2,2
6075484,20170530,1,0
5850462,20170530,2,2
6075487,20170530,3,0
5840994,20170530,1,0
5849211,20170530,3,3
6075521,20170530,3,2
6078342,20170530,2,2
6080392,20170530,2,2
6055307,20170530,8,7
5867403,20170530,3,3
5867406,20170530,2,7
6076558,20170530,3,0
6076565,20170530,2,7
5706139,20170530,1,0
5866651,20170530,2,7
5706140,20170530,1,0
5841308,20170530,3,7
5860775,20170530,1,0
5843115,20170530,1,0
6039984,20170530,1,0
6039988,20170530,8,7
6123960,20170530,2,7
5862584,20170530,2,7
5862587,20170530,8,0
6075835,20170530,2,1
5862588,20170530,1,2
5706181,20170530,2,2
7218373,20170530,2,3
6075846,20170530,2,1
6079444,20170530,3,0
5867482,20170530,1,2
5867740,20170530,3,0
5852147,20170530,1,2
5914100,20170530,1,0
5914101,20170530,2,2
5914102,20170530,3,2
5840634,20170530,1,0
5849341,20170530,1,7
6129662,20170530,1,7
6076926,20170530,3,7
6075135,20170530,8,2
6123521,20170529,3,2
5706243,20170529,8,7
6057987,20170529,8,7
6129670,20170529,1,0
6049288,20170529,1,7
6049289,20170529,3,2
5853965,20170529,1,2
5860110,20170529,1,0
5860111,20170529,2,7
5864976,20170529,8,0
5848852,20170529,3,0
6074903,20170529,2,2
5864984,20170529,1,0
5856541,20170529,1,2
5848353,20170529,2,2
5840931,20170529,1,7
5856547,20170529,3,7
5850916,20170529,1,0
6074919,20170529,8,7
6125096,20170529,2,7
5863725,20170529,8,0
6161199,20170529,8,7
6075951,20170529,1,2
6130736,20170529,3,0
7022898,20170529,8,2
7022899,20170529,8,2
6122292,20170529,1,7
7022903,20170529,8,2
6074680,20170529,1,0
6075708,20170529,2,7
5839678,20170529,2,1
5850182,20170529,1,2
5852231,20170529,8,0
6042442,20170529,1,7
6042444,20170529,8,7
6042445,20170529,2,7
5860943,20170529,1,0
5841744,20170529,1,0
5841745,20170529,1,0
6075730,20170529,2,2
5839709,20170529,1,0
6122333,20170529,1,2
6074973,20170529,2,7
6122334,20170529,2,7
5863525,20170529,1,2
5860980,20170529,2,2
5860983,20170529,3,1
5839736,20170529,1,0
7263096,20170529,1,2
5854846,20170529,2,0
5860994,20170529,2,7
6122116,20170529,2,7
5839750,20170529,3,2
5861001,20170529,2,7
5853071,20170529,2,2
6079375,20170529,2,2
5842833,20170529,2,1
7219609,20170529,1,2
6074528,20170529,2,2
5840801,20170529,1,0
5850022,20170529,3,0
6039980,20170529,1,2
6075057,20170529,2,7
5839800,20170529,1,0
6129848,20170529,1,7
7218875,20170529,2,0
5840062,20170529,1,0
5853120,20170529,1,7
5841349,20170529,1,0
5863109,20170529,1,0
6076101,20170529,2,2
5863113,20170529,2,2
6042059,20170529,8,7
6042060,20170529,8,7
6042061,20170529,8,7
6042062,20170529,8,7
5850575,20170529,8,2
5855696,20170529,2,7
5855701,20170529,1,7
5855704,20170529,8,0
6075096,20170529,2,7
5706204,20170529,1,0
5839582,20170529,1,0
5706208,20170529,1,2
5840613,20170529,1,0
6129901,20170529,1,0
5855727,20170529,2,7
5855729,20170529,2,2
5914099,20170529,1,2
6055675,20170529,8,2
5858301,20170529,1,0
5866240,20170528,8,0
6049285,20170528,2,7
6049286,20170528,8,3
6124040,20170528,1,2
5841930,20170528,2,1
6049290,20170528,8,7
5706251,20170528,2,1
5842707,20170528,8,7
6123540,20170528,2,7
7286037,20170528,2,1
5859360,20170528,1,2
5849378,20170528,1,0
6075938,20170528,2,7
5843237,20170528,8,7
6077738,20170528,1,2
5706288,20170528,2,2
5862962,20170528,2,7
6130482,20170528,8,0
6079538,20170528,2,7
5862964,20170528,8,7
5862966,20170528,2,2
5862968,20170528,3,7
7022905,20170528,2,2
7022906,20170528,2,2
5841213,20170528,2,7
7022910,20170528,8,2
7022915,20170528,8,2
6042440,20170528,1,0
5839691,20170528,8,7
5849163,20170528,8,2
6123091,20170528,2,7
5850708,20170528,8,0
6081369,20170528,2,7
6081370,20170528,2,0
6077023,20170528,2,2
5839714,20170528,8,7
5843307,20170528,1,0
7264363,20170528,8,7
5855853,20170528,1,2
5850990,20170528,3,0
5866614,20170528,1,2
6080887,20170528,2,7
5865336,20170528,1,0
6132352,20170528,3,7
5842562,20170528,1,0
5862026,20170528,2,2
6078094,20170528,1,0
5843345,20170528,8,7
5858462,20170528,8,0
5839777,20170528,8,7
5862049,20170528,3,7
5858467,20170528,2,2
5858469,20170528,1,2
6039975,20170528,8,7
6039976,20170528,1,0
6039977,20170528,1,0
6039978,20170528,2,1
6039979,20170528,1,0
6124459,20170528,1,7
5863859,20170528,1,2
6079933,20170528,2,1
6130633,20170528,1,0
6081998,20170528,2,1
6124495,20170528,1,2
5839831,20170528,8,7
6122973,20170528,2,7
6054881,20170528,8,7
6080994,20170528,2,1
5842151,20170528,1,0
6123757,20170528,1,7
6125294,20170528,1,7
5914098,20170528,1,0
6080755,20170528,8,0
6124542,20170528,1,2
6049280,20170527,1,3
6049281,20170527,2,7
6075649,20170527,1,0
6049282,20170527,2,2
6049283,20170527,3,2
7286788,20170527,1,2
6081285,20170527,8,2
6049287,20170527,8,2
6076951,20170527,1,3
6075929,20170527,1,0
5868570,20170527,8,0
6081819,20170527,1,2
6055200,20170527,8,0
6123554,20170527,1,2
5849640,20170527,8,2
6129969,20170527,1,0
5706294,20170527,2,1
5868598,20170527,8,7
6076473,20170527,1,3
6124094,20170527,2,7
7022916,20170527,8,2
7022917,20170527,8,2
7022919,20170527,8,2
6042439,20170527,1,0
6124616,20170527,1,7
5869130,20170527,8,7
7076428,20170527,3,7
5860436,20170527,8,0
6123348,20170527,2,7
6123606,20170527,2,7
6123352,20170527,2,7
5862232,20170527,8,7
5862234,20170527,1,2
5849179,20170527,1,2
6078325,20170527,1,3
5864054,20170527,8,0
5843066,20170527,1,0
5864060,20170527,1,7
6125437,20170527,1,7
5864061,20170527,8,0
5868421,20170527,3,7
6123153,20170527,8,7
5841554,20170527,1,0
6081939,20170527,2,2
7286676,20170527,2,0
7286678,20170527,1,0
6055326,20170527,8,7
6039973,20170527,1,0
6039974,20170527,2,7
6078637,20170527,1,3
6076595,20170527,1,3
5861303,20170527,8,0
6076855,20170527,2,2
7264444,20170527,2,1
5855167,20170527,1,2
5868223,20170527,3,7
6042055,20170527,8,2
6124748,20170527,3,2
6122959,20170527,2,2
6077905,20170527,1,3
6077912,20170527,1,3
5841885,20170527,2,1
6075869,20170527,1,3
5840359,20170527,1,0
5863143,20170527,1,2
6077930,20170527,2,1
6129902,20170527,3,7
5868783,20170527,8,0
5914096,20170527,1,0
5850864,20170527,2,2
5853437,20170527,2,2
5855997,20170527,1,2
6049279,20170527,8,7
5852681,20170526,1,2
6081571,20170526,8,0
5842469,20170526,1,2
5855294,20170526,2,2
5855298,20170526,8,0
6042436,20170526,8,7
6042437,20170526,8,7
6042438,20170526,8,7
7022921,20170526,8,2
7022922,20170526,8,2
5849162,20170526,1,3
7022923,20170526,8,2
7022924,20170526,8,2
7022925,20170526,8,2
5857880,20170526,3,0
5859673,20170526,3,7
6081116,20170526,1,2
6077021,20170526,1,2
5850984,20170526,1,2
5853545,20170526,2,2
5706348,20170526,1,2
5706349,20170526,2,2
6080882,20170526,2,1
5842804,20170526,1,0
6080885,20170526,3,3
6080641,20170526,1,0
5856138,20170526,8,0
6081685,20170526,1,3
5842588,20170526,1,0
5851822,20170526,1,0
5851827,20170526,1,0
7286709,20170526,1,2
6042056,20170526,8,7
5858764,20170526,8,0
5841613,20170526,1,7
5858765,20170526,1,2
5858767,20170526,1,2
5858768,20170526,2,0
5858769,20170526,1,0
5854423,20170526,2,3
7076324,20170526,2,7
5857007,20170526,1,7
6049275,20170526,8,2
6049276,20170526,1,7
6049278,20170526,1,7
6125826,20170525,1,2
5856264,20170525,1,2
5856268,20170525,1,0
6130969,20170525,1,0
6124828,20170525,3,2
5844510,20170525,1,7
6125856,20170525,1,3
5840421,20170525,1,2
6081585,20170525,1,3
6131008,20170525,1,7
6076483,20170525,1,3
6123844,20170525,2,7
6078277,20170525,1,3
6078281,20170525,1,3
7022926,20170525,8,2
7022927,20170525,8,2
7022928,20170525,8,7
6078288,20170525,1,3
7022929,20170525,8,2
7022930,20170525,8,2
6076247,20170525,1,3
5839964,20170525,1,7
5839712,20170525,1,0
5842016,20170525,8,7
6130530,20170525,1,0
6076008,20170525,1,3
6125673,20170525,1,7
7286641,20170525,3,0
6125440,20170525,2,7
6080128,20170525,1,3
6123147,20170525,1,7
6124701,20170525,2,7
6079389,20170525,1,3
5841822,20170525,1,0
6039969,20170525,2,2
6075810,20170525,2,1
5864360,20170525,1,2
6130607,20170525,1,0
6076849,20170525,2,3
6124467,20170525,2,7
5842106,20170525,2,1
6122945,20170525,8,7
7286724,20170525,1,2
6042053,20170525,1,0
6042054,20170525,1,7
6081224,20170525,1,3
6081995,20170525,2,7
6124749,20170525,2,7
6125263,20170525,8,7
6122707,20170525,8,7
5843418,20170525,1,2
7283931,20170525,8,2
5842147,20170525,1,7
5839850,20170525,2,1
5839851,20170525,1,2
5859821,20170525,1,0
5858030,20170525,8,0
5914095,20170525,1,0
6049269,20170525,1,2
6049270,20170525,8,2
6124535,20170525,2,7
6049272,20170525,1,0
6049273,20170525,1,0
6124537,20170525,2,7
6049274,20170525,1,0
5853690,20170525,1,2
6124795,20170525,2,0
6125573,20170524,1,7
6074636,20170524,1,3
5845008,20170524,2,7
6130459,20170524,1,0
6125353,20170524,2,7
5867821,20170524,8,0
6055474,20170524,8,7
6078517,20170524,1,3
6078519,20170524,2,0
6058563,20170524,8,7
6077766,20170524,3,7
6078280,20170524,1,3
6123342,20170524,2,7
6077776,20170524,8,2
6130516,20170524,1,7
7022933,20170524,8,2
7022937,20170524,8,2
7022938,20170524,8,2
7022940,20170524,2,2
5867616,20170524,8,0
6074977,20170524,2,2
6077796,20170524,2,0
6077798,20170524,1,3
6125928,20170524,1,7
6125935,20170524,1,2
6122096,20170524,2,7
6075248,20170524,1,3
7264624,20170524,3,7
6130822,20170524,1,7
5859975,20170524,1,0
6125448,20170524,1,7
6058633,20170524,8,7
6074524,20170524,1,3
6039967,20170524,1,7
7218848,20170524,1,7
6039968,20170524,1,0
6081961,20170524,1,3
6125229,20170524,2,7
6076336,20170524,2,7
6058677,20170524,8,7
6074812,20170524,2,7
6080700,20170524,1,3
5856445,20170524,1,2
6042050,20170524,8,7
6042051,20170524,8,7
7283930,20170524,2,2
6129882,20170524,1,0
6125531,20170524,1,7
6125534,20170524,1,7
6124773,20170524,2,7
5844455,20170524,2,7
5844456,20170524,1,0
6049266,20170524,8,7
6074613,20170524,1,3
6130423,20170524,1,0
6079223,20170524,2,3
5860858,20170524,1,2
6077439,20170524,2,0
5853190,20170523,3,2
5867526,20170523,8,0
6075654,20170523,1,3
6077703,20170523,1,3
6077705,20170523,3,3
6082062,20170523,2,2
6124306,20170523,2,7
6081299,20170523,2,2
5867302,20170523,1,0
5864744,20170523,2,0
5866792,20170523,8,7
6081832,20170523,1,2
5864746,20170523,1,0
6078762,20170523,2,0
5842226,20170523,1,0
6076982,20170523,1,3
5869112,20170523,1,2
5844797,20170523,1,0
6042433,20170523,8,2
6042434,20170523,1,7
6078786,20170523,3,3
5858382,20170523,1,0
5850452,20170523,1,2
6078037,20170523,2,1
6123863,20170523,1,7
7022941,20170523,8,2
6124382,20170523,2,7
6079838,20170523,3,3
7022944,20170523,8,2
5854048,20170523,1,0
7022945,20170523,8,2
7022947,20170523,2,2
7022949,20170523,8,2
5856625,20170523,1,0
6124918,20170523,1,2
6123900,20170523,3,7
6081662,20170523,1,3
5863826,20170523,1,0
6039966,20170523,1,0
6081694,20170523,1,3
5852322,20170523,3,0
5852323,20170523,1,2
5842852,20170523,3,0
6123942,20170523,1,7
6079143,20170523,2,0
7286444,20170523,3,0
6125239,20170523,2,7
5843640,20170523,1,7
7218877,20170523,2,1
5706431,20170523,1,0
6042048,20170523,8,7
6042049,20170523,8,7
5865665,20170523,1,2
5854919,20170523,1,2
5706440,20170523,1,0
6080968,20170523,2,2
5706441,20170523,2,7
6082510,20170523,1,3
6080208,20170523,2,3
5859281,20170523,1,0
6080219,20170523,2,1
6081760,20170523,3,7
5857510,20170523,1,0
6124263,20170523,2,7
5914088,20170523,1,0
5914089,20170523,1,0
5914090,20170523,1,0
6049258,20170523,8,7
5914091,20170523,1,0
6049259,20170523,1,7
6049260,20170523,3,7
5914093,20170523,1,0
6125037,20170523,2,2
5914094,20170523,1,0
6049263,20170523,1,7
5862896,20170523,1,2
6049265,20170523,2,0
6130168,20170523,1,0
6123006,20170523,1,7
6075904,20170522,2,1
6077187,20170522,2,2
7286789,20170522,3,0
6125323,20170522,1,7
6130187,20170522,1,0
6077198,20170522,1,3
6130191,20170522,1,7
5844753,20170522,1,7
6125081,20170522,1,7
5869087,20170522,8,0
5864992,20170522,1,2
5864995,20170522,1,0
5868068,20170522,2,0
5868069,20170522,1,0
6076710,20170522,2,2
7286572,20170522,8,0
7286573,20170522,1,0
5862196,20170522,3,2
5854262,20170522,1,2
6078263,20170522,1,0
6081853,20170522,8,2
5839934,20170522,8,0
5863742,20170522,8,0
6042432,20170522,1,0
5856833,20170522,2,2
5854278,20170522,1,7
6124878,20170522,2,7
6124880,20170522,3,2
5856851,20170522,1,0
5856854,20170522,1,0
6130262,20170522,3,7
5867109,20170522,1,0
7022953,20170522,2,2
7022954,20170522,8,2
6125163,20170522,8,7
5865579,20170522,8,2
6077549,20170522,2,2
7022958,20170522,8,2
5841519,20170522,1,7
5842031,20170522,3,2
7022959,20170522,2,2
6080117,20170522,2,2
5852535,20170522,8,0
6080120,20170522,2,2
7218809,20170522,1,3
6039963,20170522,1,0
6076837,20170522,2,2
5855148,20170522,1,2
6130111,20170522,3,7
6076868,20170522,2,3
5857734,20170522,8,0
7286732,20170522,1,0
5866188,20170522,1,0
7283929,20170522,2,2
6080729,20170522,2,2
6049248,20170522,8,7
6049249,20170522,8,7
6049250,20170522,1,7
6049251,20170522,1,7
5914084,20170522,1,7
6049252,20170522,2,7
6049253,20170522,1,0
5914086,20170522,8,0
6049254,20170522,1,0
5914087,20170522,8,0
6079207,20170522,3,1
6049256,20170522,1,7
6076143,20170522,2,2
5849330,20170522,1,0
7286773,20170522,1,0
6124541,20170522,1,7
5869055,20170522,1,0
5844996,20170521,1,0
6079237,20170521,2,0
5858822,20170521,1,0
5840649,20170521,1,0
5868297,20170521,1,2
5858826,20170521,1,0
5867023,20170521,1,2
5845009,20170521,1,0
6125845,20170521,2,7
5706523,20170521,2,2
6079260,20170521,1,3
5862430,20170521,1,0
6125600,20170521,1,7
5860642,20170521,1,0
5857059,20170521,1,0
5860643,20170521,3,7
7219492,20170521,1,2
5860645,20170521,2,7
5862437,20170521,1,0
5868837,20170521,7,0
5857062,20170521,2,7
5862439,20170521,8,7
5857066,20170521,2,2
7286062,20170521,1,3
7286574,20170521,2,3
7286575,20170521,2,7
5857074,20170521,1,0
5868600,20170521,2,2
6125883,20170521,1,7
6042431,20170521,8,7
5852741,20170521,1,0
5864265,20170521,1,3
6080329,20170521,1,2
5864280,20170521,1,0
6080353,20170521,2,2
5843821,20170521,1,0
7022961,20170521,8,2
7022962,20170521,8,2
5855346,20170521,2,8
7022963,20170521,8,2
6125683,20170521,1,2
6077811,20170521,2,1
7022964,20170521,8,2
7022965,20170521,2,2
5866101,20170521,2,2
7022966,20170521,2,2
5844600,20170521,1,2
6125688,20170521,2,7
5855353,20170521,1,0
6124413,20170521,3,2
5844353,20170521,1,2
5861507,20170521,2,7
5859721,20170521,1,2
6077076,20170521,2,2
6124952,20170521,2,7
6125728,20170521,2,7
7218601,20170521,2,7
5866412,20170521,1,2
6082735,20170521,1,2
6042044,20170521,8,7
6042045,20170521,8,7
6042046,20170521,8,7
5839808,20170521,1,2
6057160,20170521,8,2
5856203,20170521,8,7
5867980,20170521,1,0
6078159,20170521,1,3
6125526,20170521,2,7
5843927,20170521,2,1
6049245,20170521,3,2
5864925,20170521,2,7
6049247,20170521,2,2
5914080,20170521,1,0
5914082,20170521,1,0
5866732,20170521,3,7
7286767,20170521,8,0
5865210,20170521,1,0
5866746,20170521,2,8
5851899,20170521,1,0
6123265,20170520,2,7
6080514,20170520,1,3
5866246,20170520,2,7
5843978,20170520,3,2
5864459,20170520,1,2
5850381,20170520,1,0
5859863,20170520,3,0
5842721,20170520,1,0
6076202,20170520,2,2
5841205,20170520,1,2
6079542,20170520,1,3
6123835,20170520,3,2
5858108,20170520,1,2
5858115,20170520,2,7
5858118,20170520,1,0
5848657,20170520,1,0
7264595,20170520,2,7
6078041,20170520,2,3
5865051,20170520,3,0
5856351,20170520,8,0
5856355,20170520,1,2
5843558,20170520,2,2
5851496,20170520,1,0
5842798,20170520,2,2
5863536,20170520,3,0
5863537,20170520,1,2
7022968,20170520,2,2
7022969,20170520,8,2
7022970,20170520,2,2
7022971,20170520,8,2
7022972,20170520,8,2
6078333,20170520,2,3
6124170,20170520,1,7
5867152,20170520,2,0
6123931,20170520,1,7
6123677,20170520,1,7
6130079,20170520,1,7
5852066,20170520,1,2
5864099,20170520,1,0
5862566,20170520,1,0
5864103,20170520,1,2
5865639,20170520,1,0
7286701,20170520,8,2
6130349,20170520,1,7
6075839,20170520,1,3
7218880,20170520,3,1
5854660,20170520,1,2
5848779,20170520,8,0
5857236,20170520,1,0
6077397,20170520,3,3
7286743,20170520,3,0
6049241,20170520,1,0
5852638,20170520,2,2
6075884,20170520,2,2
5840887,20170520,1,0
5866502,20170519,2,0
6075911,20170519,1,3
6079753,20170519,1,3
5866509,20170519,1,0
5866510,20170519,1,0
5860115,20170519,3,0
5860117,20170519,2,0
5860120,20170519,2,7
5841695,20170519,1,0
5868325,20170519,1,0
6722606,20170519,2,1
6124086,20170519,1,7
6131257,20170519,1,0
6042428,20170519,1,0
6042429,20170519,1,0
6125373,20170519,2,2
6042430,20170519,1,7
5857344,20170519,1,2
5841477,20170519,2,1
5841480,20170519,1,0
5863760,20170519,1,2
5706578,20170519,1,0
6055519,20170519,8,7
7264352,20170519,1,0
6081895,20170519,1,0
6123880,20170519,1,2
6082410,20170519,1,0
5867116,20170519,1,0
5844078,20170519,1,0
5841263,20170519,1,0
6125679,20170519,2,2
5843065,20170519,2,1
5842554,20170519,1,0
6125691,20170519,2,7
6077563,20170519,1,2
5706621,20170519,1,0
7022973,20170519,8,2
7022974,20170519,8,2
6125182,20170519,2,2
7022977,20170519,2,2
7022979,20170519,8,2
5843847,20170519,2,2
5841801,20170519,1,0
5861006,20170519,8,0
6053778,20170519,8,7
5859219,20170519,1,2
5843605,20170519,1,0
5868949,20170519,1,2
7218839,20170519,2,1
5868184,20170519,1,0
6039961,20170519,8,7
6074777,20170519,2,2
6039962,20170519,2,2
5862816,20170519,1,0
6125731,20170519,2,7
5867428,20170519,2,0
6076840,20170519,1,2
5841580,20170519,2,1
5867436,20170519,8,0
5867437,20170519,1,2
5844660,20170519,1,0
6075066,20170519,2,2
5843903,20170519,1,0
5867971,20170519,3,7
6049236,20170519,1,0
